translated	text
1	이어 "또한 집행위원회는 경기 전 제출된 타석에 지명타자로 등재된 선수가 KBO리그 경기에 불참할 경우 교체할 수 있도록 하는 조항도 도입했다"고 말했다.
0	최근 5연승을 기록한 골든스테이트는 30승 14패를 기록하며 29승 14패를 기록한 덴버를 누르고 서부 콘퍼런스 1위가 됐다.
1	현재 5연승을 달리고 있는 골든스테이트는 29승 14패의 기록을 갖고 있던 덴버를 꺾고 30승 14패의 기록으로 서부컨퍼런스 1위를 차지했다.
0	싱가포르의 대형 전력 공급업체인 싱가포르 파워 그룹도 그랩 드라이버들이 전기차 충전소에서 30% 저렴하게 차량을 충전 받을 수 있게 하는 등 협력에 나섰다.
1	"싱가포르의 대규모 전력 공급업체인 Singapore Power Group도 랩 드라이버가 30% 저렴한 비용으로 자동차를 충전할 수 있도록 함으로써 협력을 시작했습니다."
0	스타벅스는 오는 18일부터 뉴이어 프로모션 음료 4종 중 1잔과 저금통 1개가 포함된 ‘럭키 뉴이어 세트’를 선착순 판매한다.
1	“스타벅스는 오는 18일부터 신년 프로모션 음료 4종 중 1종과 코인 뱅크 1종이 포함된 럭키 뉴 이어셋을 선착순으로 판매한다”고 말했다.
0	성과를 중요시하고 바쁘게 나아갈 줄만 알았지 조용히 멈춰 서서 주위를 돌아볼 줄은 모르는 사회라는 것이다.
1	"성취만 하고 바쁘게 사는 것 외에는 멈춰서 둘러볼 줄도 모르는 사회다."
0	여당 지도부가 증권거래세와 관련해 공론화가 필요하다는 입장을 밝히면서 거래 활성화에 대한 기대감이 시장에 반영된 것으로 풀이된다.
1	"증권거래세에 대한 여론이 필요하다는 여당 지도부의 발표에 따라 거래 활성화에 대한 기대감이 시장에 반영됐다는 해석이다."
0	"증권거래세 인하폭이 작으면 시장에 별다른 영향을 주지 못할 가능성이 높은데, 인하폭을 키우려면 양도소득세까지 건드리는 ‘대수술’이 필요하기 때문이다."
1	“증권거래세 인하 폭이 작다면 시장에 큰 영향을 미칠 것 같지는 않은데, 컷오프율을 높이기 위해서는 양도소득세를 만회하는 '주요 작전'이 필요하기 때문이다. "
0	증권거래세율이 낮아지면서 상장주식 관련 전체 세수도 줄었지만 주식시장 활성화로 2005년부터는 기존 세금 규모를 넘어서기 시작했다.
1	"상장주식 관련 세수 총액은 거래세율 인하로 줄었지만 2005년부터 주식시장 활성화로 기존 세율을 초과하기 시작했다."
0	청와대 윤종원 경제수석은 전날 한 포럼에서 ‘기업하기 좋은 나라’를 만드는 것과 함께 ‘국민하기 좋은 나라’를 만들어야 한다고 말했다.
1	윤종원 청와대 경제대변인은 전날 열린 포럼에서 "사람이 좋은 나라, 기업이 좋은 나라를 만들어야 한다"고 말했다.
0	"세계 9위의 광활한 국토 면적을 자랑한다지만, 1인당 국내총생산(GDP) 1만 달러를 조금 넘는 이 나라에 매력을 느낀 적은 없었다."
1	"세계 9위라는 광활한 국토를 가지고 있지만 1인당 GDP가 1만 달러가 조금 넘는 이 나라는 결코 매력적이지 않았습니다."
0	"실질적인 한반도 최초의 통일국가였고, 남녀 차별이 적었고, 수도 개경은 서역 상인이 누빈 국제도시였고, 외국인을 관료로 채용했던 다원사회였다."
1	“한반도 최초의 실제 통일국가로서 성차별이 적었고, 서구 상인들이 건너온 국제사회였으며, 외국인을 관료로 고용하는 다원적 사회였다.”
0	"이번 아시안컵은 참가국이 24개국으로 늘어나면서 조 1, 2위와 성적이 좋은 3위 4팀이 16강에 진출하는 규정이 생겼기 때문이다."
1	“아시안컵 참가국이 24개국으로 늘어난 뒤 조 1, 2위는 물론 성적이 좋은 4, 3위 팀도 16강에 진출할 수 있도록 규정했기 때문이다. "
0	"승점과 골득실, 다득점까지 같은 경우 카드 수로 순위를 정하는 규정에 따라 베트남에 16강 티켓이 돌아갔다."
1	승점, 득점차, 원정득점 등이 같으면 카드수로 랭킹을 결정하는 규정 때문에 베트남이 16강 진출권을 따냈다"고 말했다.
0	아르코공연연습센터는 지역주민의 문화 감수성과 예술창작의 꿈을 키우고 사회적 가치가 있는 문화예술 활동을 지역사회로 연결해주는 공간이다.
1	아르코 공연연수원은 지역주민의 문화적 감수성을 함양하고 사회적 가치를 지닌 문화예술 활동을 지역사회와 연결하는 공간입니다.
0	앞서 대구 달성군의회도 다음 달 11일부터 8일 동안 예정됐던 베트남 해외 연수를 가지 않기로 결정했고 경북 봉화군의회도 베트남을 방문하는 5박 7일 일정의 해외연수를 취소했다.
1	대구 달성군 의회는 당초 다음달 11일부터 8일간 예정됐던 베트남 해외연수 불참을 결정했고, 경북 봉화군 의회도 7일간 예정됐던 베트남 해외연수를 취소했다. 5박."
0	앞서 비난에도 불구하고 베트남 해외연수를 강행했던 경북 시·군의회 의장단도 비난 여론이 거세지자 일정을 접고 조기 귀국했다.
1	“비판에도 불구하고 베트남에서 해외연수를 진행했던 경북시의회장이 모든 계획을 취소하고 일찍 귀국했다.”
0	아시안컵 조별리그는 18일 아랍에미리트연합(UAE) 샤르자 경기장에서 북한이 레바논에 1대 4로 패배한 E조 3차전을 마지막으로 종료됐다.
1	"북한이 아랍에미리트(UAE) 샤르자 스타디움에서 열린 레바논에 1:4로 패한 E조 3차전으로 아시안컵 조별리그가 종료되었습니다."
0	아침 기온이 영하 12도 이하로 뚝 떨어진 18일 오전 관광객들이 강원 화천군 화천천 일원에서 열리는 화천산천어축제장을 찾고 있다.
1	“아침 기온이 영하 12도 이하로 떨어진 18일 오전, 관광객들이 강원도 화천시 화천 일대에서 화천산천재축제를 찾고 있다.”
0	한국노총광주지역본부는 이미 지난해 협상 과정에서 전권 위임이 이뤄졌으나 지난달 타결이 무산된 만큼 협상 재개를 앞두고 다시 위임 절차를 밟은 것이라고 설명했다.
1	전국노조 광주지역본부는 “지난해 협상 과정에서 모든 권한을 위임했지만 지난해 결의가 무산돼 협상 재개 전에 다시 한 번 대표단을 처리한 것”이라고 설명했다.
0	지역 노동계와 가교역할을 하게 될 박 특보는 광주형 일자리 등 노사상생형 일자리 창출 전반에 대해 이 시장을 특별 보좌하게 된다.
1	이어 "지방노동조합과 다리 역할을 할 박 대통령은 광주형 일자리 등 노사형 일자리 전반을 총괄하는 이시장 비서관이 될 것"이라고 말했다.
0	"이날 지역경제인과의 오찬간담회에는 광주형 일자리 협상의 당사자인 정의선 현대차 수석부회장, 최창원 SK가스 부회장, 여성기업인인 이필희 필드터프승목 대표이사, 권순미 대오비전 대표, 청년기업인인 김정완 에이테크 대표 등이 참석했다."
1	“이날 현지 기업인과의 오찬 간담회에는 광주형 잡담을 제기하는 정의선 현대차 부회장, SK가스 부회장, 최창원 필드툴프 여성 대표이사가 참석했다. 승목, 이필희, 대오비전 대표 권순미, 에이테크의 젊은 기업가 김정완 대표가 참석했다.
0	앞서 문 대통령은 지난 10일 청와대 영빈관에서 열린 신년기자회견에서도 광주형 일자리에 대한 강한 의지를 드러냈다.
1	앞서 문 대통령은 지난달 10일 청와대 영빈관에서 열린 신년 기자간담회에서 광주형 일자리에 대한 강한 의지를 표명한 바 있다.
0	한국노총은 지난해 협상의 발목을 잡았던 임단협 5년 유예 조항에 대해 여전히 거부감을 감추지 않고 있다.
1	한국노총은 지난해 협상을 무산시킨 5년 유예조항을 여전히 꺼려하고 있다”고 말했다.
0	한국노총은 현대차의 요구대로 임단협이 5년간 유예될 경우 임금은 5년간 동결되고 노조 설립도 어려울 수 있다는 입장이다.
1	한국노총은 현대차 요구에 따라 5년간 협약을 유예할 경우 임금이 5년간 동결되고 노동조합 설립도 어려울 수 있다고 밝혔다.
0	이에 대해 현대차는 초기 경영 안정을 위해서는 임단협 유예조항이 반드시 들어가야 한다며 거부해 협약식이 무산됐다.
1	이에 대해 현대차는 유예조항이 초기 경영안전을 안정시키기 위해 포함돼야 한다며 서명을 거부했다”고 말했다.
0	이에 신연균 춘천시 도시건설국장은 지난 16일 원주국토관리청을 방문해 제2경춘국도 건설과 관련한 춘천시의 입장을 전달하고 협조를 요청했다.
1	이에 신연균 춘천시 건설국장은 지난 16일 원주국토청을 방문해 제2경춘국도 건설에 대한 춘천시의 입장을 전달하고 협조를 요청했다.
0	세부 계약 내용은 알려지지 않았지만 메이저리그 승격시 80만달러(약 9억원)를 받을 수 있는 계약인 것으로 전해졌다.
1	구체적인 계약 내용은 알려지지 않았지만 메이저리그 승격 시 80만 달러(약 9억 원)를 받는 계약으로 알려졌다.
0	"영상에는 지난해 영화 박화영에서 10대 청소년들의 어두운 단면을 연기했던 배우 김가희 외에도 실제 10대 자녀를 키우고 있는 학부모들도 패널로 참여해, 부모 자녀간에 생길 수 있는 문제들에 대한 토론을 진행한다."
1	“영상에서는 지난해 영화 박화영에서 10대들의 어두운 면을 연기한 김가희와 10대 자녀를 키우고 있는 부모들이 패널로 참여해 부모와 자녀 사이에 생길 수 있는 문제를 토론한다.”
0	세르비아를 방문한 블라디미르 푸틴(왼쪽) 러시아 대통령이 17일(현지시간) 알렉산다르 부치치 세르비아 대통령과의 공동기자회견을 마치고 악수하고 있다.
1	"17일(현지시간) 세르비아를 방문한 블라디미르 푸틴 러시아 대통령(왼쪽)이 공동 기자회견을 마치고 알렉산다르 부치치 세르비아 대통령과 악수하고 있다.
0	제주지법은 지난 17일 4·3 생존수형인들이 청구한 재심 사건에서 공소기각 판결을 선고해 70년전 군사재판이 불법적으로 자행됐음을 인정했다.
1	이어 "지난달 17일 제주지방법원은 지난 4월 17일 검찰의 사건을 기각하는 판결을 내렸고, 70년 전 군사재판을 불법으로 인정했다"고 밝혔다.
0	스페인 프로축구 프리메라리가 FC 바르셀로나가 코파 델 레이(국왕컵)에서 규정 위반을 한 혐의로 신고를 당했다고 뉴시스가 보도했다.
1	"뉴시스는 스페인 프로축구 프리메라리가 소속 FC 바르셀로나가 코파 델 레이(킹스컵)에서 규칙 위반으로 신고됐다고 보도했습니다."
0	필 미켈슨(미국)이 미국 본토에서 새해 처음 열리는 미국프로골프(PGA) 투어 데저트 클래식(총상금 690만 달러) 첫날 단독 선두에 나섰다.
1	"필 미켈슨(미국)이 미국 최초의 신년 경기인 미국프로골프협회(PGA)의 투어 데저트 클래식(상금 690만 달러) 첫날 선두를 차지했다."
0	이에 대해 도시개발 전문가들은 이러한 LH의 택지개발 방식이 지자체들의 재정 부담을 가중은 물론 민·관 사이의 갈등과 대립을 유발한다고 지적했다.
1	이에 대해 도시개발 전문가들은 LH의 택지개발 방식이 지자체의 재정적 부담을 가중시킬 뿐만 아니라 민·관 간 갈등과 대립을 야기한다는 점을 지적하고 있다.
0	정부가 지난 9월 발표한 3기 신도시의 유력 후보지로 알려진 고양시 원흥지구 일원의 LH 개발계획 도면이 유출됨으로써 LH가 오히려 부동산 시장의 혼란만 키웠다는 목소리가 높다.
1	“지난 9월 정부가 발표한 3차 뉴타운 가능성이 가장 높은 곳으로 알려졌던 고양시 원흥 일대의 LH 개발계획 청사진이 유출되면서 사람들이 크게 반발했다. LH는 부동산 시장에 혼란만 가중시켰다”고 말했다.
0	인천시는 오는 26일 환경부와 수도권 3개 시·도 4자 협의를 통해 수도권 쓰레기 매립지 3-1공구 103만㎡의 매립 종료 시점을 기준으로 기존 매립지 사용을 오는 2025년 종료하겠다고 12일 밝혔다.
1	인천시는 12일 환경부와 3개 시·도가 4자 협의를 거쳐 3-1수도권 약 103만㎡ 규모의 매립지를 오는 26일 폐쇄한다고 밝혔다. 2025년 기존 매립지 사용을 종료한다"고 밝혔다.
